Wallet Address,Credit Score,Total Deposited,Total Borrowed,Total Repaid,Liquidation Events,Repay Ratio,Deposit/Borrow Ratio,Active Days,Risk Category
0x05cd14412ccd74f05379199181aa1847ed4802fd,1000,"20,000,000,000,000,000.00","1,000,000,000,000,000.00",0.00,0,0.00,20.00,0,Low Risk
0x05cd49807e99379a1fa15d44fa5b3239f3432999,1000,"12,598,205,882,942,616.00",0.00,0.00,0,0.00,1259820588294261612478464.00,1,Low Risk
0x05ce0c6ea73606fc6340943562550f12e764dcd1,996,"100,000,000,000,000,000.00","50,000,000,000,000,000.00",0.00,0,0.00,2.00,0,Low Risk
0x05ce267f3583e5b46b0daf8ca1d63b322dcb7814,799,0.00,0.00,0.00,0,0.00,0.00,59,Low Risk
0x05ce7c47431bea9dfec18a7c0b5a0565618c9cc8,1000,"56,000,000,000,000,000,000.00",0.00,0.00,0,0.00,5599999999999999854507982848.00,15,Low Risk
0x05ceffd4104ebc52638778968733d4fec8808060,1000,"3,300,000.00",0.00,0.00,0,0.00,330000000000000.00,8,Low Risk
0x05cf1fab07d66d0755e770a3f3951cbe2467b4f9,1000,"513,946,757,688,530.00",0.00,0.00,0,0.00,51394675768852997996544.00,0,Low Risk
0x05cf60b657103efcd42f75a5e10a29a92e181f4b,1000,"406,299,199,199,819,464,704.00","247,771,426,130,232,541,184.00","250,033,684,773,338,873,856.00",0,1.01,1.64,72,Low Risk
0x05cfa2830540f19d57fd16b3ad6d5a18cad878d8,1000,"100,000,000,000,000,000.00",0.00,0.00,0,0.00,9999999999999998758486016.00,0,Low Risk
0x05cfc5e72e8b7012fb9e811abbd1d66a7ce3e409,1000,"39,300,000,000,000,000.00","5,000,000,000,000,000.00",0.00,0,0.00,7.86,0,Low Risk
0x05cff72c988ba507e33b70405a0e20f392b794db,1000,"3,000,000,000,000,000,000.00",0.00,0.00,0,0.00,299999999999999997114318848.00,2,Low Risk
0x05d0bbe8ec0e32702d62fda162c5828b5652fc07,1000,"128,528,883,323,085,455,360.00",0.00,0.00,0,0.00,12852888332308545983700008960.00,0,Low Risk
0x05d0fcc6bb04a28d0ef9ad7e7cf27360ddbfd193,1000,"1,028,278.00",0.00,0.00,0,0.00,102827800000000.00,11,Low Risk
0x05d17cbb6f077c6ca16fbaee56d61fa8e639090b,1000,"1,052,018,189.00",0.00,0.00,0,0.00,105201818900000000.00,0,Low Risk
0x05d19dcc556638641022b35d3f5c7e25c9b1b7c2,996,"686,214,327,028,477,198,336.00","1,341,961,376,799,686,918,144.00","1,341,961,761,039,095,693,312.00",0,1.00,0.51,1,Low Risk
0x05d25d6b85302347c2e8de4523576bcd7e6bdf5d,1000,"4,400,000,000,000,000,000.00",0.00,0.00,0,0.00,440000000000000014092861440.00,2,Low Risk
0x05d264cf6873f6d53dc1eb914f9a63b9106c10d9,1000,"2,422,636,129,689,468,403,712.00","3,500,000,000.00",0.00,0,0.00,692181751339.85,53,Low Risk
0x05d2bea5d43181387d7fb5827b29b0904f40c8ec,1000,"1,000,000,000,000,000.00",6.00,0.00,0,0.00,166666666388888.91,0,Low Risk
0x05d2bfc5fb23ebc9fedabc72e244de6ab7cc8d25,1000,"4,431,770,638,671,512.00",0.00,0.00,0,0.00,443177063867151214968832.00,5,Low Risk
0x05d2d40448ec264b542a3b2c308789796bce9e1e,1000,"9,550,491,413,126,014,042,112.00","6,122,768,559.00","6,123,027,643.00",0,1.00,1559832177404.05,11,Low Risk
0x05d2f53c5bd50defe43628e01197b47dcfa1764c,999,"822,151,837,548,956,434,300,928.00","20,002,000,001,395,180,175,360.00","2,000,259,257,991,211,264.00",0,0.00,41.10,70,Low Risk
0x05d373d910177db708cded252f6129f9ab7890b7,1000,"39,665,472,844,344,187,682,816.00",0.00,0.00,0,0.00,3966547284434418531961761955840.00,79,Low Risk
0x05d45037ed91c3a6ed96935ec53e993c9cffb610,996,0.00,"1,504,487,380,586,446,454,784.00","3,009,257,829,237,449,031,680.00",0,2.00,0.00,4,Low Risk
0x05d548cd9be2e4c13e293dbb8b7831df276ee569,1000,"660,751,871.00",0.00,0.00,0,0.00,66075187100000000.00,81,Low Risk
0x05d567f041a05d72f455164ff9a1e29b4569d2f4,1000,"1,011,978.00",0.00,0.00,0,0.00,101197800000000.00,0,Low Risk
0x05d57fb285311a1b5339633a58dcbe525c53fd3e,1000,"146,680,352.00",0.00,0.00,0,0.00,14668035200000000.00,0,Low Risk
0x05d5b5d8f81b61ae473cf223aac694f13517a939,1000,"140,000,000,016,558,817,280.00","600,000,000.00","600,337,666.00",0,1.00,233333333360.93,36,Low Risk
0x05d7019693ca6ce077a20b89c7b392053f440885,1000,"101,500,000,000,000,000.00",0.00,0.00,0,0.00,10149999999999998997561344.00,0,Low Risk
0x05d7e7f4dc1f0fea57d645c33857696888379655,1000,"12,741,708,076,703,192.00",0.00,0.00,0,0.00,1274170807670319062450176.00,1,Low Risk
0x05d819ced977861e58639eefd74d8f29cb300707,1000,"100,000,000,000,000,000.00",0.00,0.00,0,0.00,9999999999999998758486016.00,0,Low Risk
0x05d86155059212345aeb0224ae0b717b7099dfd5,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x05d8da465be1352d4e4a67d6c3c226f427021b4e,1000,"87,037,207,931,209,908,224.00","65,510,648.00",0.00,0,0.00,1328596351713.84,0,Low Risk
0x05d959ff10fd30616b1b23cb012f2f71cd6c42d8,1000,"24,173,951,715,548,790,784.00","91,999,905.00","3,003,671.00",0,0.03,262760616063.12,59,Low Risk
0x05d9c7318e4cdd6ab6b04b135b628a290f9a47dd,1000,"10,000,000,000,000,000,000.00","20,085,461.00","13,085,461.00",0,0.65,497872565633.42,67,Low Risk
0x05d9f1a8b7f8aac18f19f88f76e18972ba8095ef,1000,"2,600,000,000,000,000,000.00",0.00,0.00,0,0.00,260000000000000002080374784.00,7,Low Risk
0x05da09fd7515bd600b89b89c0039d09bd91bf0c2,1000,"33,300,919,339,361,171,931,136.00","20,648,273,155.00","20,696,567,885.00",0,1.00,1612770186125.58,92,Low Risk
0x05da0c89d3f38528bd5ff5a4d271e50e664401db,999,"4,102,234,916,831,917,768,704.00","1,111,888,915,949,706,543,104.00",0.00,0,0.00,3.69,40,Low Risk
0x05db3ffc9fd3f5bef6e29ae05add64a83bbcc159,1000,"1,316,812,144,915,734,855,680.00",0.00,0.00,0,0.00,131681214491573486272039092224.00,48,Low Risk
0x05db7e001f6650745dcff8044d3e5ade3af4c03a,1000,"149,977,447,440,882,958,336.00","10,000,000,000,004,999,168.00",0.00,0,0.00,15.00,0,Low Risk
0x05db890722dcbc2d386d782692969e78c1f7febf,1000,"1,189,040.00",0.00,0.00,0,0.00,118904000000000.00,0,Low Risk
0x05db9d4ed8defda92a61970de6e2c02f1befbc89,799,0.00,0.00,0.00,0,0.00,0.00,4,Low Risk
0x05dbde7fe248c7f51d9e87063c4d5c4ec3322a1c,901,"54,200,000,000,000,000,000.00","55,458,239,311,836,520,448.00",0.00,0,0.00,0.98,2,Low Risk
0x05dc3b4365d5f93d815a662f8c0825ec9cd34e72,1000,"100,219,890,308,359,216.00",0.00,0.00,0,0.00,10021989030835920731897856.00,0,Low Risk
0x05dc457a6aff742839eae0f992a1c9da4586f144,1000,"513,854,140,378,737,606,656.00",0.00,0.00,0,0.00,51385414037873756092583903232.00,35,Low Risk
0x05dcb24761e5f9d3e8138f811e4e06db7104478f,998,"84,984,855,865,593,165,774,848.00","31,912,440,218,140,272,492,544.00","4,018,202,865,727,642,796,032.00",0,0.13,2.66,121,Low Risk
0x05dd84aa953d75c659147045260352d89941e75e,799,"21,989,000.00","1,000,000,000,000,000,000.00",0.00,0,0.00,0.00,4,Low Risk
0x05dde6c57ebb98610db7d17afe3ca6d963182b9b,1000,"629,237,752,331,564,288.00",0.00,0.00,0,0.00,62923775233156429666844672.00,32,Low Risk
0x05de2c64e8b7d2b85c1e45843c3e97db0d3dd0ff,1000,"264,879,690,790,419,726,336.00","1,950,000,000.00","1,959,171,406.00",0,1.00,135835738866.88,102,Low Risk
0x05de6b96c344983c4ab6efea9fb0fb4b6a532e31,1000,"43,672,180.00",0.00,0.00,0,0.00,4367218000000000.00,1,Low Risk
0x05def9275be6c09e67a37d6279d376836320c556,1000,"1,005,448.00",0.00,0.00,0,0.00,100544800000000.00,6,Low Risk
0x05df207c31a393fe4ddece3dd48f00613727ca4c,1000,"50,000,480,573,215,792.00",0.00,0.00,0,0.00,5000048057321579368939520.00,14,Low Risk
0x05df82067a9c386c6e940ae135504266c59d0ab4,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x05df96c1967cd2d0d6e7ea80cf110faa37aa3f3d,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x05dfa941764538a29be71d32a462ae96facffb02,1000,"100,000,000,000,600,244,224.00","500,000,000.00","502,511,209.00",0,1.01,200000000001.20,53,Low Risk
0x05e09b56ec91620f9bab354c573712e446f8eb11,997,"8,414,386,946,083,257,319,424.00","200,000,000,018,548,555,776.00","200,073,756,283,950,006,272.00",1,1.00,42.07,126,Low Risk
0x05e0a46a3a96478f8c6915f57e8089b3397e7cea,1000,"10,688,777,006,037,778,563,072.00","4,333,705,782,505,270,784.00","8,155,728,623.00",0,0.00,2466.43,81,Low Risk
0x05e0ecbd7d549036d64964e243edee92954a946b,1000,"1,102,699.00",0.00,0.00,0,0.00,110269900000000.00,0,Low Risk
0x05e1bacfbc6ed227054401ae22f2ebe12fc98186,1000,"1,109,803.00",0.00,0.00,0,0.00,110980300000000.00,0,Low Risk
0x05e1bad6e50b12c633410243d1f6f83e72fdb624,1000,"93,000,000,000,000,000.00",0.00,0.00,0,0.00,9299999999999999790284800.00,0,Low Risk
0x05e1c452e571e7edf1a5aab2fffb16de322cb373,1000,"2,200,000.00",0.00,0.00,0,0.00,220000000000000.00,5,Low Risk
0x05e1e0e85756cde16309083dd223948b4f34b813,1000,"2,100,000,000,008,891,648.00","5,045,717,773.00",0.00,0,0.00,416194502.84,0,Low Risk
0x05e1f287dde4f9514ed22000a62a45b0da9dc409,999,"52,757,427,586,127,160,672,256.00","250,000,000,029,469,048,832.00","27,470,953,720.00",0,0.00,211.03,43,Low Risk
0x05e2461c8c10138aee241268f28de6003d3dbadb,997,"4,697,457,199,569,650,581,504.00","3,802,861,993,585,210,294,272.00","3,806,570,827,067,720,466,432.00",0,1.00,1.24,24,Low Risk
0x05e36927724a9d523ebd1e1b7cedb0f259f455be,1000,"2,000,000,000,000,000,000.00",0.00,0.00,0,0.00,200000000000000009529458688.00,0,Low Risk
0x05e422ae83afc05e503c068f7be265bcd844170c,1000,"523,077,616.00",0.00,0.00,0,0.00,52307761600000000.00,0,Low Risk
0x05e48184dd108b780714184f5e502137365add6f,1000,"1,106,426.00",0.00,0.00,0,0.00,110642600000000.00,0,Low Risk
0x05e49ad86a0bcb71ee7382f7e6b031a6ce0f6c89,1000,"1,100,000.00",0.00,0.00,0,0.00,110000000000000.00,0,Low Risk
0x05e5a3e89794434042d4b8e51853fe28353f3343,1000,"144,541,998,846,853,464,064.00","233,642,213.00","159,272,459.00",0,0.68,618646763317.78,80,Low Risk
0x05e5ab383f3c2d423cfd118b83420261ab0990bc,868,"527,497,016,309,457,879,040.00","258,262,359,188,411,547,648.00","1,018,099,368.00",2,0.00,2.04,111,Low Risk
0x05e843051a31c0abd1fd35b5b08ead0345c3b7e1,997,"1,959,850,967,025,166,843,904.00","1,468,807,503,644,247,982,080.00","1,469,796,081,417,655,418,880.00",0,1.00,1.33,4,Low Risk
0x05e8b27dfc779b23b9b43a3b65d763af22ee2b8d,1000,"42,389,806,717,824,155,648.00",0.00,0.00,0,0.00,4238980671782415518222254080.00,31,Low Risk
0x05e92f4ea55ce9a333a47689911b13407f82d81e,1000,"270,000,000,000,450.00",0.00,0.00,0,0.00,27000000000044998590464.00,22,Low Risk
0x05e9e2624a9c70efbcf9d51fc169d304d3d5df8a,964,"5,551,925,837,556,466,319,360.00","3,500,000,000,008,840,019,968.00","1,000,000,000.00",0,0.00,1.59,51,Low Risk
0x05ea34e37b28962b9f17fce9cff68637ebb80e58,1000,"1,514,870,000,000,000,065,536.00","277,175,189,276,841,152.00","277,213,671,079,151,072.00",0,1.00,5465.39,39,Low Risk
0x05ea3953d9e20d90b84c55311c6a989e68d1244a,1000,"1,500,000,000,000,000,000,000.00","700,000,000.00",0.00,0,0.00,2142857142857.14,0,Low Risk
0x05eb8a2e940df49b71aefaaefc0ff317135eaa58,1000,"10,307,000,000.00",0.00,0.00,0,0.00,1030700000000000000.00,0,Low Risk
0x05ebdbd59a1cde6b913a4d7345e6a8de1ec9ee30,1000,"17,880,000,000,010,815,488.00","10,815,940.00","10,827,508.00",0,1.00,1653115679266.97,10,Low Risk
0x05ebdd6df09501627b6fe9919805116cfcf14b9b,1000,"104,300,000,000,000,000.00",0.00,0.00,0,0.00,10429999999999999014338560.00,0,Low Risk
0x05ebf7b089a859af295b4f4d96673edcb5ef6621,956,"640,396,595,938,782,609,408.00","146,000,000,001,002,468,016,128.00","146,414,502,657,206,446,456,832.00",0,1.00,0.00,133,Low Risk
0x05ec08e0f92b0077e64ae43785b91ac248889629,973,0.00,"18,401,991,075.00","33,484,556,067.00",0,1.82,0.00,0,Low Risk
0x05ed5e22bbf41969b11b3690700c8583b3844e25,998,"1,043,158,591,972,675,026,944.00","667,200,000,000,000,000,000.00","669,461,908,178,950,553,600.00",0,1.00,1.56,67,Low Risk
0x05ed735c93879d84d082425572fe5ff827a0db56,1000,"1,531,603,239,932,192,096,256.00","881,220,373,000,867,545,088.00","750,673,915,101,915,774,976.00",0,0.85,1.74,72,Low Risk
0x05ed9694f8f17d71d6385b891ba4c799394d9e44,996,0.00,"3,554,157,482,840,500,994,048.00","7,108,396,887,138,015,117,312.00",0,2.00,0.00,0,Low Risk
0x05edd5d14eb0dd90902dd0bc85ff606963c36164,1000,"1,231,094,888,422,866,432.00",0.00,0.00,0,0.00,123109488842286641006510080.00,6,Low Risk
0x05ee3c534b3c640889148539568847b034424be8,998,"2,391,934,857,077,010,202,624.00","1,103,715,224,752,490,414,080.00","1,042,925,790,934,025,633,792.00",0,0.94,2.17,12,Low Risk
0x05ee92b20265f364620710d8ffb416784e1d18f8,1000,"2,000,000.00",0.00,0.00,0,0.00,200000000000000.00,3,Low Risk
0x05efc12df01a04a1e92d817d4bf5447178cb5f2f,972,"14,264,871,379,612,565,766,144.00","8,500,000,000,038,796,263,424.00","27,788,171,624.00",0,0.00,1.68,80,Low Risk
0x05f0397c6dd5eb63b5ad51f9e7e87d0823e7632a,1000,"1,750,581,159,843,118,710,784.00","954,000,000,000,000,000,000.00","954,013,704,570,286,505,984.00",0,1.00,1.83,0,Low Risk
0x05f087b8510d203f1a4ab22ce8ca875a9478a3d3,1000,"2,000,000,000,000,000,000.00",0.00,0.00,0,0.00,200000000000000009529458688.00,0,Low Risk
0x05f0b984052bafd32557c5edc33dd380c2e32762,996,"1,316,827,257,638,078.00","1,050,000,000,000,000.00","1,051,155,166,131,783.00",0,1.00,1.25,30,Low Risk
0x05f0ba0f63b401bc9b86089265cee2f79c955768,1000,"5,514,539,338,966,938.00",0.00,0.00,0,0.00,551453933896693780054016.00,5,Low Risk
0x05f1d03682e1f5c7da8028a2c0bdc73eded4f033,1000,"42,369,667,065,224,240.00","6,769,667,065,224,241.00",0.00,0,0.00,6.26,0,Low Risk
0x05f21f7f87849d71fe5e9958ca374d5ede017901,1000,"10,000,000,000,000,000.00",0.00,0.00,0,0.00,999999999999999983222784.00,0,Low Risk
0x05f2cc77c8814053df4a2f3f2dc912afcdd82b86,1000,98.00,0.00,0.00,0,0.00,9800000000.00,0,Low Risk
0x05f2da0c2c5472bde55483910e7dfd8ed004da0f,1000,"6,353,302,524,385,045.00",0.00,0.00,0,0.00,635330252438504464187392.00,0,Low Risk
0x05f37b9818dda0546fce45a149f5c9495bfb63bb,1000,"109,000,000,000,000,000.00",0.00,0.00,0,0.00,10900000000000000192937984.00,0,Low Risk
0x05f49042292c9792d182f6a524c21585c96c2df6,1000,"1,300,005,000,000,000,000.00",0.00,0.00,0,0.00,130000500000000005615124480.00,10,Low Risk
0x05f4ccfe7747aa083954f54c6c67e93882c6428c,1000,"2,000,000,000,001,000,960.00",0.00,0.00,0,0.00,200000000000100099447324672.00,6,Low Risk
0x05f51dc944dffd85b33d6cab7ec654bb35cc9fc5,1000,"13,970,230.00",0.00,0.00,0,0.00,1397023000000000.00,0,Low Risk
0x05f5471afc2822d6a8a72bffeb8d809518e87e7c,902,"21,506,744,420,720,598,581,248.00","21,108,231,685,968,177,922,048.00","7,269,502,977,608,542,208.00",0,0.00,1.02,64,Low Risk
0x05f54eaf83bb7cb628a6424beb527eed605ac610,1000,"2,931,121,156,168,146,223,104.00","1,000,000,000,001,150,025,728.00","1,000,163,428,981,806,465,024.00",0,1.00,2.93,54,Low Risk
0x05f590fb73b66c9a681101e8bbd868975fb2b3c5,999,"1,875,192,698,883,732,406,272.00","100,000,000,000,771,866,624.00","776,533,127.00",0,0.00,18.75,92,Low Risk
0x05f668b4dc0a8d66cf8b4fe552722d9e2202d818,1000,"55,000,000,190,607,245,312.00",0.00,0.00,0,0.00,5500000019060724221563895808.00,44,Low Risk
0x05f6a9e135b8c6fa89b1c4b98653bfe4e58c4893,1000,"664,203.00",0.00,0.00,0,0.00,66420300000000.00,0,Low Risk
0x05f705c29e66ce141cc44150a9f7068a1d3f580c,1000,"239,499,978.00",0.00,0.00,0,0.00,23949997800000000.00,7,Low Risk
0x05f71f76916e215db35e436556572c7d870f4f45,1000,"25,563,687,509,229,276.00",0.00,0.00,0,0.00,2556368750922927758639104.00,19,Low Risk
0x05f78c7f3e79c3a6c453d188b013e3812e52cabb,1000,"1,503,000,000,000,000,000.00","100,000,000,000,000.00",0.00,0,0.00,15030.00,22,Low Risk
0x05f7ecf97b445a44b25ed19cd81f6e254c6ea7ff,999,"2,696,294,252,232,644,231,168.00","195,000,000,000,500,006,912.00","500,036,882.00",0,0.00,13.83,45,Low Risk
0x05f86353c6b6cfd4070bc811e135c234e1d77cd1,1000,"1,066,350.00",0.00,0.00,0,0.00,106635000000000.00,0,Low Risk
0x05f864aea649d17ce380248864b2aced4f67851d,1000,"1,515,100.00",0.00,0.00,0,0.00,151510000000000.00,0,Low Risk
0x05f969a403048494472e402af9a18040065ad7ac,1000,"4,688,804,171,534,126.00",0.00,0.00,0,0.00,468880417153412614848512.00,7,Low Risk
0x05faaeec0c95c706fca67b25cbbfb21a783a0a34,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x05fb5845068ab806510bc2b3d13c78e08fa6e988,1000,"2,044,982,113,547,792,640.00",0.00,0.00,0,0.00,204498211354779269451481088.00,4,Low Risk
0x05fbbd0bc6e9570aae0a0e7d8cb3de9a2ae2b6b4,1000,"97,900,000,000,000,000.00",0.00,0.00,0,0.00,9789999999999999282774016.00,0,Low Risk
0x05fc1b756b87591676b0970442fc6281db12e812,972,"7,335,932,839,426,959,343,616.00","4,526,407,661,840,244,932,608.00","323,798,765,769,467,264.00",0,0.00,1.62,79,Low Risk
0x05fc68f4b7714389a17128653f82d50bee98e542,954,"9,949,719,524,026,162,872,320.00","9,653,721,436,042,188,292,096.00","3,258,531,401,211,525,988,352.00",0,0.34,1.03,105,Low Risk
0x05fd3ebceeb2b571876cc77c898c512e14e2cda6,1000,"209,267,345,358,289,056.00",0.00,0.00,0,0.00,20926734535828906570678272.00,0,Low Risk
0x05fe433fa225928e856966bf00f1270281e6f663,999,"490,724,136,594,650,431,488.00","55,754,445,809,877,680,128.00","31,891,048.00",0,0.00,8.80,96,Low Risk
0x0600ae45122546e01397ea4ce8fc0ffe1cab372f,1000,"1,620,000,000,000,000,000.00",0.00,0.00,0,0.00,162000000000000000503316480.00,6,Low Risk
0x0600de154559da51a7b68388cedc72bdda941ddb,1000,"22,358,934,419,936,374,685,696.00","5,500,000,000.00","4,700,413,122.00",0,0.85,4065260803624.80,46,Low Risk
0x060107c887eba77cccf5ddbcd9631e2371ab6f22,1000,"122,744,372,048,222,011,392.00","65,800,000,000,000,000,000.00","65,800,000,001,246,846,976.00",0,1.00,1.87,55,Low Risk
0x060253f772bb050ad5439e5c980356df02cf0725,1000,"4,000,000,000,000,008,912,896.00",0.00,0.00,0,0.00,400000000000000880526277738496.00,56,Low Risk
0x060265b9f30a8e95a37a7ba755e38e3e08d8156e,1000,"4,266,000,000,000,000,000,000.00",0.00,0.00,0,0.00,426600000000000015069295411200.00,0,Low Risk
0x0603f558cda9a95cc297ab38e08438298ff8dbb9,1000,"19,148,000,000.00",0.00,0.00,0,0.00,1914800000000000000.00,0,Low Risk
0x060557d6362d3f7e40381571fc85525c61c064c8,1000,"1,762,929,706,204,105,728.00","42,013,742,505.00","56,026,541,638.00",0,1.33,41960787.14,7,Low Risk
0x06056feef38a0c5ec0a1c7c8f3d4d4c06023b298,1000,"49,900,762,002,854,608,896.00","225,000,000.00","59,976,840.00",0,0.27,221781164457.13,0,Low Risk
0x060583d3080d1f9c92cfd8985d723b35972bcc73,1000,"10,036,998,420,188,001,992,704.00",0.00,0.00,0,0.00,1003699842018800126811080491008.00,13,Low Risk
0x0605cec3dfeb1b5e4d850fd094a34d66f49bcd97,1000,"1,110,220.00",0.00,0.00,0,0.00,111022000000000.00,0,Low Risk
0x060752bfa4e4f03f7a3cff4a069ad8f234068619,1000,"6,350,287,319,129,700.00",0.00,0.00,0,0.00,635028731912970047586304.00,0,Low Risk
0x0607aa9076c72dab964a04dbf73ef9ba58206997,991,"58,080,913,092,918,212,820,992.00","58,000,000,000,070,904,709,120.00","58,008,541,317,209,769,639,936.00",0,1.00,1.00,10,Low Risk
0x0607b97b63fd136e2cc4706574fcc5f6cae8d5cc,1000,"1,500,000,000,000,000,000.00",0.00,0.00,0,0.00,149999999999999998557159424.00,0,Low Risk
0x060855029c9be17b6f13e9d6a12929ccb9846480,1000,"41,000,000,000,127,754,240.00",0.00,0.00,0,0.00,4100000000012775472496640000.00,4,Low Risk
0x06089bceee94a485c61b311cb61934d5cf8a684e,822,"100,000,000,000,000,000.00","66,893,516,662,026,056.00",0.00,2,0.00,1.49,1,Low Risk
0x0608dd91be17e1ecbab078a14a075bc8e9ae6b95,998,"12,493,990,264,307,873,792.00","11,260,000,000,000,000,000.00","11,377,806,697,309,315,072.00",0,1.01,1.11,30,Low Risk
0x06098dc30b09865b5eaaf0a40dd373c0fbbf2741,1000,"93,409,373,536,044,768.00",0.00,0.00,0,0.00,9340937353604477048848384.00,0,Low Risk
0x060a8f894509c0d83fa2c5dfe01cca5d3a83ef6a,1000,"4,400,000,000,000,000,000.00",0.00,0.00,0,0.00,440000000000000014092861440.00,2,Low Risk
0x060aa29adb1e32a4d5471461ea5e9815028a82c5,1000,"100,000,000,000,000,000.00",0.00,0.00,0,0.00,9999999999999998758486016.00,0,Low Risk
0x060ad357c1f777fb031e7404ac26ee88b5a704b5,1000,"39,879,999,999,999,997,902,848.00","16,381,805,845,699,599,794,176.00","16,381,812,706,657,945,255,936.00",0,1.00,2.43,21,Low Risk
0x060bb7f9d479437099cd521df4f5051a247ab3ae,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x060bbb0bcc744293a1e7df8dd7cc2ec81951bf94,996,"20,000,000,000,000,000.00","10,000,000,000,000,000.00",0.00,0,0.00,2.00,0,Low Risk
0x060c5656a5cc445369c20042e57716e08789652a,1000,"4,468,669,040,542,942,232,576.00","3,392,366,515.00","30,618,011.00",0,0.01,1317271886980.33,52,Low Risk
0x060c5955567657dbc9c2374e4647bf9d10c011ac,1000,"26,018,441,295,689,494,528.00",0.00,0.00,0,0.00,2601844129568949189075795968.00,0,Low Risk
0x060c7f117b1bc0f056b6c198d91dd5cc3b482b12,961,"49,298,405.00","10,124,293,142.00","10,125,843,536.00",0,1.00,0.00,62,Low Risk
0x060c9c259134e0e5d434db7be18a1e98248065ec,1000,"1,605,888,919,514,221,824.00",0.00,0.00,0,0.00,160588891951422188071944192.00,4,Low Risk
0x060cafc9f21db4171257ead799edb2fbffa56899,1000,"1,008,465,168,866,068,660,224.00","700,000,000.00","700,660,080.00",0,1.00,1440664526951.53,13,Low Risk
0x060cbd27bc12765e1eaad4097ecb535c6444cb61,1000,"107,856,995.00",0.00,0.00,0,0.00,10785699500000000.00,0,Low Risk
0x060cd95870d75c91168f12a451d71c3231a79c66,1000,"10,000,000,000,000,000.00","2,000.00",0.00,0,0.00,4999999999975.00,0,Low Risk
0x060cf7710b40686fd903894b9f65d10589d73f28,1000,"23,931,056,029,451,371,413,504.00","12,500,000,000,007,999,586,304.00","12,500,207,012,394,494,328,832.00",0,1.00,1.91,0,Low Risk
0x060cfcf2bd89aadaedd2f2b4760466ec1c57377c,1000,"100,000,000,000,000,000.00",0.00,0.00,0,0.00,9999999999999998758486016.00,0,Low Risk
0x060d0cc814854f60cc6ca2566a047526a85f1d9a,996,"45,000,000,000,000,000,000.00","22,424,998,842,756,128,768.00",0.00,0,0.00,2.01,0,Low Risk
0x060e95ef23d06dbacfe4639fd25c6020b1d879bf,1000,"4,324,488,177,168,186.00",0.00,0.00,0,0.00,432448817716818591350784.00,0,Low Risk
0x060ff445d1232bae747fc927899dc2b59331a484,1000,"4,416,696,960,067,952.00",0.00,0.00,0,0.00,441669696006795214979072.00,6,Low Risk
0x0610be26ebcad7c6bd2c4fc21017583acd733b0a,1000,"193,950,400.00",0.00,0.00,0,0.00,19395040000000000.00,0,Low Risk
0x061122cffab0f594d3689865e935b2961f0a309a,1000,"37,639,953,392,733,920,428,032.00","3,000,000,000,044,288,704,512.00","3,000,238,998,731,426,889,728.00",0,1.00,12.55,105,Low Risk
0x061150e5574716dbb1a2cdf54b3dce9f94395f65,1000,"500,000,000,000,000,000.00","44,243,720,208,252,976.00",0.00,0,0.00,11.30,0,Low Risk
0x0611afbf50787361164004b2596719e5116b7315,997,"6,801,272,117,587,467,042,816.00","5,301,758,244,524,973,359,104.00","5,304,917,763,100,272,230,400.00",0,1.00,1.28,18,Low Risk
0x06127311a4fb86ffdce6f781d7db183e9c2a3d34,1000,"39,900,000,000,000,000.00","5,000,000,000,000,000.00",0.00,0,0.00,7.98,0,Low Risk
0x0612c30d06853fe2505905cd610d985b26976da3,1000,"2,744,867,608,384,282,558,464.00",0.00,0.00,0,0.00,274486760838428264371104776192.00,42,Low Risk
0x0613036cbb45c3eeaabdea389df101d6022f3684,1000,"15,641,999,999,999,999,475,712.00","5,000,000,000,000,000,000,000.00","5,000,000,000,000,000,000,000.00",0,1.00,3.13,0,Low Risk
0x0614d8ff2f527455e8fd8b4ed88abf3eab918f76,998,"137,427,849,408,063,242,240.00","84,400,000,000,000,000,000.00","84,769,824,790,851,928,064.00",0,1.00,1.63,70,Low Risk
